payment_id,shipment_id,method,amount,ccy,bank,broker
P0003574,S0004498,wire,185746,EUR,bank_C,broker_X
P0003575,S0004173,cashlike,59910,EUR,bank_A,broker_X
P0003576,S0003586,letter_of_credit,74504,JPY,bank_B,broker_X
P0003577,S0003727,cashlike,196280,USD,bank_B,broker_Z
P0003578,S0003110,cashlike,71021,JPY,bank_C,broker_Z
P0003579,S0002118,wire,79182,JPY,bank_C,broker_X
P0003580,S0002458,cashlike,145097,JPY,bank_C,broker_Z
P0003581,S0003848,letter_of_credit,41419,JPY,bank_A,broker_Y
P0003582,S0002453,cashlike,137089,EUR,bank_C,broker_Z
P0003583,S0004250,letter_of_credit,5682,USD,bank_B,broker_Y
P0003584,S0002980,letter_of_credit,13642,JPY,bank_A,broker_Z
P0003585,S0002917,wire,111851,JPY,bank_B,broker_Z
P0003586,S0002811,wire,33258,USD,bank_C,broker_Z
P0003587,S0004559,wire,138668,JPY,bank_B,broker_Y
P0003588,S0004344,cashlike,25409,JPY,bank_B,broker_Y
P0003589,S0004362,letter_of_credit,158553,JPY,bank_A,broker_Z
P0003590,S0002838,letter_of_credit,126531,EUR,bank_C,broker_Z
P0003591,S0001546,wire,70593,USD,bank_C,broker_X
P0003592,S0000247,wire,19186,JPY,bank_B,broker_Z
P0003593,S0003475,cashlike,185604,JPY,bank_A,broker_Y
P0003594,S0000837,wire,194822,USD,bank_A,broker_X
P0003595,S0000632,letter_of_credit,158856,EUR,bank_B,broker_Z
P0003596,S0001076,wire,161658,EUR,bank_A,broker_Y
P0003597,S0000336,letter_of_credit,59308,JPY,bank_C,broker_Z
P0003598,S0002696,wire,55657,USD,bank_B,broker_X
P0003599,S0004128,wire,180621,JPY,bank_C,broker_Z
P0003600,S0001472,wire,46132,USD,bank_B,broker_Z
P0003601,S0004093,letter_of_credit,178132,EUR,bank_B,broker_X
P0003602,S0003700,cashlike,132702,EUR,bank_A,broker_X
P0003603,S0003474,letter_of_credit,96820,USD,bank_C,broker_Z
P0003604,S0003410,letter_of_credit,109565,JPY,bank_B,broker_Y
P0003605,S0003718,wire,140950,USD,bank_A,broker_Y
P0003606,S0000075,letter_of_credit,20685,JPY,bank_B,broker_Y
P0003607,S0004897,cashlike,76927,JPY,bank_A,broker_X
P0003608,S0000372,wire,181122,EUR,bank_C,broker_Y
P0003609,S0004905,cashlike,98024,JPY,bank_B,broker_X
P0003610,S0004341,letter_of_credit,194731,JPY,bank_B,broker_Z
P0003611,S0000107,cashlike,32831,JPY,bank_A,broker_Y
P0003612,S0004809,cashlike,122517,JPY,bank_C,broker_Z
P0003613,S0003302,cashlike,23614,JPY,bank_B,broker_Z
P0003614,S0002517,cashlike,132796,EUR,bank_C,broker_Y
P0003615,S0002875,wire,4993,EUR,bank_B,broker_X
P0003616,S0002569,cashlike,27212,JPY,bank_A,broker_Z
P0003617,S0001163,cashlike,176111,JPY,bank_A,broker_Z
P0003618,S0003469,cashlike,51757,EUR,bank_A,broker_Z
P0003619,S0004141,cashlike,63359,EUR,bank_C,broker_Z
P0003620,S0002844,cashlike,160487,USD,bank_A,broker_X
P0003621,S0001305,wire,23543,USD,bank_B,broker_X
P0003622,S0001424,wire,141091,USD,bank_B,broker_X
P0003623,S0002428,letter_of_credit,114661,USD,bank_B,broker_X
P0003624,S0000150,letter_of_credit,30308,JPY,bank_C,broker_Y
P0003625,S0003409,cashlike,22934,EUR,bank_A,broker_Y
P0003626,S0001810,cashlike,62379,USD,bank_B,broker_Z
P0003627,S0004956,wire,24281,USD,bank_B,broker_X
P0003628,S0004208,cashlike,57124,EUR,bank_A,broker_Y
P0003629,S0003595,wire,38916,EUR,bank_B,broker_Y
P0003630,S0001359,wire,108913,EUR,bank_C,broker_X
P0003631,S0003504,cashlike,88306,JPY,bank_C,broker_X
P0003632,S0004849,letter_of_credit,189542,EUR,bank_A,broker_Z
P0003633,S0002091,wire,10104,EUR,bank_C,broker_X
P0003634,S0001572,wire,112053,EUR,bank_C,broker_X
P0003635,S0002091,letter_of_credit,165144,USD,bank_B,broker_Y
P0003636,S0000114,cashlike,14794,EUR,bank_C,broker_Y
P0003637,S0000076,wire,161601,EUR,bank_C,broker_X
P0003638,S0004027,cashlike,44142,USD,bank_B,broker_Y
P0003639,S0000637,cashlike,91939,USD,bank_B,broker_X
P0003640,S0003016,letter_of_credit,180689,USD,bank_B,broker_X
P0003641,S0000028,cashlike,19686,EUR,bank_A,broker_Z
P0003642,S0002852,letter_of_credit,25784,EUR,bank_B,broker_Y
P0003643,S0004275,letter_of_credit,196317,USD,bank_C,broker_X
P0003644,S0000170,cashlike,126292,USD,bank_B,broker_Z
P0003645,S0004112,letter_of_credit,85408,USD,bank_B,broker_X
P0003646,S0001137,wire,139687,EUR,bank_B,broker_Y
P0003647,S0004250,cashlike,127014,USD,bank_B,broker_Y
P0003648,S0003633,letter_of_credit,69991,JPY,bank_C,broker_X
P0003649,S0003969,cashlike,113079,USD,bank_B,broker_Y
P0003650,S0000779,wire,164711,USD,bank_A,broker_Y
P0003651,S0003790,letter_of_credit,159917,EUR,bank_A,broker_X
P0003652,S0003526,wire,52260,JPY,bank_B,broker_Y
P0003653,S0004411,letter_of_credit,129095,EUR,bank_A,broker_X
P0003654,S0001824,cashlike,135313,EUR,bank_C,broker_Z
P0003655,S0004829,cashlike,63978,JPY,bank_A,broker_Z
P0003656,S0000013,cashlike,177260,USD,bank_C,broker_Y
P0003657,S0002135,letter_of_credit,57852,JPY,bank_B,broker_X
P0003658,S0001804,cashlike,122874,JPY,bank_A,broker_Z
P0003659,S0002981,cashlike,137273,USD,bank_C,broker_X
P0003660,S0000798,cashlike,27794,EUR,bank_C,broker_X
P0003661,S0002155,cashlike,161479,USD,bank_C,broker_Y
P0003662,S0000826,cashlike,136604,JPY,bank_B,broker_Y
P0003663,S0004733,letter_of_credit,91044,EUR,bank_C,broker_Y
P0003664,S0002795,wire,42522,USD,bank_C,broker_X
P0003665,S0001121,cashlike,46930,EUR,bank_C,broker_Y
P0003666,S0001034,letter_of_credit,47488,EUR,bank_B,broker_Y
P0003667,S0002977,letter_of_credit,82329,USD,bank_A,broker_Z
P0003668,S0001157,cashlike,40916,JPY,bank_B,broker_Y
P0003669,S0001801,cashlike,62887,USD,bank_A,broker_Z
P0003670,S0001284,cashlike,58832,USD,bank_B,broker_Z
P0003671,S0000298,cashlike,29293,USD,bank_C,broker_Z
P0003672,S0002023,wire,156654,USD,bank_C,broker_Z
P0003673,S0004090,cashlike,131101,USD,bank_A,broker_X
P0003674,S0002065,cashlike,170966,USD,bank_A,broker_Y
P0003675,S0001033,letter_of_credit,160789,USD,bank_C,broker_Y
P0003676,S0003146,letter_of_credit,26555,JPY,bank_A,broker_Y
P0003677,S0001896,cashlike,25616,USD,bank_B,broker_Y
P0003678,S0004413,wire,64747,USD,bank_C,broker_Z
P0003679,S0000833,letter_of_credit,53231,JPY,bank_B,broker_Z
P0003680,S0004767,cashlike,166327,EUR,bank_A,broker_Y
P0003681,S0002568,wire,17917,USD,bank_C,broker_Y
P0003682,S0003369,letter_of_credit,80129,JPY,bank_C,broker_Z
P0003683,S0004377,cashlike,31510,EUR,bank_C,broker_Y
P0003684,S0000238,cashlike,105424,JPY,bank_C,broker_Z
P0003685,S0004235,wire,171045,EUR,bank_C,broker_X
P0003686,S0002249,letter_of_credit,103223,EUR,bank_B,broker_X
P0003687,S0003773,letter_of_credit,156658,JPY,bank_A,broker_X
P0003688,S0004704,wire,103859,EUR,bank_A,broker_X
P0003689,S0001695,cashlike,16444,EUR,bank_C,broker_Z
P0003690,S0004419,cashlike,162509,JPY,bank_B,broker_Z
P0003691,S0003357,letter_of_credit,57560,EUR,bank_C,broker_Z
P0003692,S0002951,cashlike,166951,JPY,bank_A,broker_Y
P0003693,S0004361,letter_of_credit,71368,JPY,bank_A,broker_X
P0003694,S0002899,wire,75737,EUR,bank_B,broker_Y
P0003695,S0003739,cashlike,153500,JPY,bank_A,broker_Y
P0003696,S0002465,wire,188170,EUR,bank_C,broker_Y
P0003697,S0003484,wire,4817,EUR,bank_A,broker_Z
P0003698,S0001353,cashlike,163590,JPY,bank_A,broker_Y
P0003699,S0004237,wire,15001,EUR,bank_B,broker_Y
P0003700,S0003967,wire,78650,JPY,bank_C,broker_Z
P0003701,S0001000,wire,16714,JPY,bank_C,broker_Y
P0003702,S0003784,cashlike,62283,JPY,bank_B,broker_Y
P0003703,S0001412,wire,92918,EUR,bank_C,broker_Y
P0003704,S0000189,cashlike,14822,USD,bank_B,broker_Y
P0003705,S0000556,wire,55507,USD,bank_C,broker_Z
P0003706,S0001641,cashlike,62990,JPY,bank_A,broker_Y
P0003707,S0002837,cashlike,150390,EUR,bank_B,broker_Y
P0003708,S0001214,cashlike,138303,USD,bank_B,broker_Y
P0003709,S0003757,letter_of_credit,153852,JPY,bank_C,broker_Z
P0003710,S0003968,cashlike,30524,JPY,bank_A,broker_Z
P0003711,S0001311,cashlike,103452,USD,bank_C,broker_Y
P0003712,S0000313,wire,113229,USD,bank_C,broker_Z
P0003713,S0004940,cashlike,5848,JPY,bank_A,broker_X
P0003714,S0000458,cashlike,65476,EUR,bank_C,broker_Z
P0003715,S0001147,wire,183171,EUR,bank_A,broker_Z
P0003716,S0001330,wire,181797,JPY,bank_C,broker_X
P0003717,S0003637,letter_of_credit,54880,EUR,bank_C,broker_Z
P0003718,S0001188,wire,174387,USD,bank_A,broker_Y
P0003719,S0001130,letter_of_credit,195521,USD,bank_C,broker_Z
P0003720,S0003416,letter_of_credit,90465,JPY,bank_A,broker_X
P0003721,S0003191,letter_of_credit,124986,JPY,bank_B,broker_Z
P0003722,S0002779,wire,88185,USD,bank_A,broker_X
P0003723,S0004747,letter_of_credit,139818,JPY,bank_A,broker_Y
P0003724,S0003666,letter_of_credit,160843,EUR,bank_C,broker_Y
P0003725,S0000231,letter_of_credit,6102,JPY,bank_B,broker_Z
P0003726,S0000509,letter_of_credit,52141,EUR,bank_A,broker_Y
P0003727,S0002208,wire,76860,JPY,bank_A,broker_Z
P0003728,S0003341,letter_of_credit,147520,JPY,bank_A,broker_X
P0003729,S0004894,letter_of_credit,143467,JPY,bank_A,broker_Y
P0003730,S0002610,letter_of_credit,8296,EUR,bank_B,broker_Z
P0003731,S0002632,letter_of_credit,134432,EUR,bank_A,broker_X
P0003732,S0001959,letter_of_credit,37794,EUR,bank_C,broker_X
P0003733,S0001107,letter_of_credit,64773,JPY,bank_B,broker_Z
P0003734,S0004668,cashlike,118743,USD,bank_C,broker_X
P0003735,S0001562,cashlike,169065,EUR,bank_A,broker_Z
P0003736,S0001895,letter_of_credit,121346,EUR,bank_A,broker_X
P0003737,S0000968,wire,149362,USD,bank_C,broker_X
P0003738,S0003730,cashlike,159633,USD,bank_A,broker_X
P0003739,S0004661,letter_of_credit,80524,EUR,bank_B,broker_Y
P0003740,S0002666,cashlike,166402,EUR,bank_A,broker_Z
P0003741,S0003240,letter_of_credit,112960,USD,bank_A,broker_Z
P0003742,S0003999,wire,141124,JPY,bank_A,broker_X
P0003743,S0000932,cashlike,137131,USD,bank_C,broker_X
P0003744,S0001698,cashlike,154761,EUR,bank_C,broker_Z
P0003745,S0004828,letter_of_credit,118519,EUR,bank_B,broker_Y
P0003746,S0004248,cashlike,89977,JPY,bank_B,broker_Y
P0003747,S0004684,cashlike,127616,EUR,bank_C,broker_X
P0003748,S0000688,wire,154787,JPY,bank_B,broker_Z
P0003749,S0000416,wire,12352,USD,bank_A,broker_X
P0003750,S0001987,cashlike,61155,EUR,bank_A,broker_Y
P0003751,S0000024,letter_of_credit,192588,JPY,bank_B,broker_Y
P0003752,S0001625,letter_of_credit,129243,JPY,bank_B,broker_X
P0003753,S0002763,cashlike,116565,USD,bank_B,broker_X
P0003754,S0000432,wire,112282,JPY,bank_A,broker_Y
P0003755,S0000562,wire,165317,USD,bank_B,broker_Z
P0003756,S0002278,letter_of_credit,196361,JPY,bank_A,broker_Z
P0003757,S0000033,wire,78500,USD,bank_A,broker_Y
P0003758,S0004392,wire,97630,USD,bank_B,broker_Z
P0003759,S0000321,wire,143253,USD,bank_B,broker_X
P0003760,S0002633,cashlike,26552,JPY,bank_C,broker_X
P0003761,S0002148,letter_of_credit,95034,USD,bank_B,broker_Z
P0003762,S0002110,cashlike,192540,USD,bank_A,broker_Y
P0003763,S0004472,cashlike,96014,EUR,bank_A,broker_Z
P0003764,S0004222,cashlike,78817,EUR,bank_B,broker_Z
P0003765,S0000241,wire,176127,EUR,bank_C,broker_X
P0003766,S0004191,letter_of_credit,41592,USD,bank_A,broker_Z
P0003767,S0002613,wire,86744,EUR,bank_A,broker_Y
P0003768,S0001912,wire,113838,JPY,bank_A,broker_Z
P0003769,S0004368,wire,197029,USD,bank_C,broker_Z
P0003770,S0001186,wire,73795,JPY,bank_B,broker_Y
P0003771,S0004047,letter_of_credit,112757,JPY,bank_C,broker_Z
P0003772,S0002567,letter_of_credit,24899,EUR,bank_C,broker_Z
P0003773,S0002684,wire,43260,JPY,bank_C,broker_Y
P0003774,S0003595,cashlike,3635,USD,bank_A,broker_Z
P0003775,S0000311,cashlike,121037,EUR,bank_B,broker_X
P0003776,S0003023,letter_of_credit,101436,JPY,bank_A,broker_X
P0003777,S0003370,letter_of_credit,168710,JPY,bank_C,broker_Z
P0003778,S0003435,cashlike,28427,JPY,bank_C,broker_X
P0003779,S0002581,wire,102701,USD,bank_C,broker_X
P0003780,S0000200,letter_of_credit,70719,USD,bank_A,broker_X
P0003781,S0001082,wire,89714,USD,bank_B,broker_Y
P0003782,S0001617,cashlike,171467,USD,bank_A,broker_X
P0003783,S0004279,letter_of_credit,42413,EUR,bank_B,broker_Y
P0003784,S0002507,letter_of_credit,136123,USD,bank_B,broker_Y
P0003785,S0000252,wire,149003,USD,bank_C,broker_X
P0003786,S0004707,letter_of_credit,70932,USD,bank_B,broker_Z
P0003787,S0001314,letter_of_credit,172042,EUR,bank_C,broker_Z
P0003788,S0002907,wire,60692,JPY,bank_C,broker_Y
P0003789,S0002989,letter_of_credit,190194,EUR,bank_C,broker_X
P0003790,S0004685,cashlike,111044,USD,bank_A,broker_Y
P0003791,S0001099,wire,166574,JPY,bank_A,broker_X
P0003792,S0003714,letter_of_credit,179085,USD,bank_C,broker_X
P0003793,S0001173,cashlike,10515,EUR,bank_A,broker_X
P0003794,S0003988,wire,152754,USD,bank_A,broker_X
P0003795,S0001810,wire,33323,EUR,bank_C,broker_Y
P0003796,S0004054,wire,101429,EUR,bank_A,broker_Z
P0003797,S0001475,letter_of_credit,164857,USD,bank_A,broker_Y
P0003798,S0002221,cashlike,38110,EUR,bank_A,broker_Y
P0003799,S0003022,cashlike,84419,EUR,bank_B,broker_Z
P0003800,S0001795,wire,136787,USD,bank_A,broker_Y
P0003801,S0001688,cashlike,9891,EUR,bank_A,broker_X
P0003802,S0000567,cashlike,52430,JPY,bank_C,broker_X
P0003803,S0004416,cashlike,27874,EUR,bank_C,broker_Z
P0003804,S0002443,cashlike,57952,USD,bank_C,broker_Z
P0003805,S0000876,cashlike,156596,EUR,bank_A,broker_Z
P0003806,S0002294,letter_of_credit,101318,EUR,bank_A,broker_X
P0003807,S0004631,wire,199781,USD,bank_B,broker_Z
P0003808,S0001606,wire,189167,JPY,bank_B,broker_Z
P0003809,S0001312,cashlike,191804,EUR,bank_B,broker_Z
P0003810,S0003936,wire,9802,JPY,bank_A,broker_Y
P0003811,S0002026,letter_of_credit,147724,JPY,bank_A,broker_X
P0003812,S0003194,cashlike,190031,EUR,bank_A,broker_X
P0003813,S0004065,wire,111818,EUR,bank_B,broker_Z
P0003814,S0000917,wire,16657,EUR,bank_B,broker_Z
P0003815,S0004035,wire,16707,USD,bank_C,broker_X
P0003816,S0000078,wire,187734,USD,bank_B,broker_Z
P0003817,S0004508,cashlike,11432,EUR,bank_C,broker_Y
P0003818,S0001212,wire,132083,EUR,bank_A,broker_Y
P0003819,S0001837,letter_of_credit,91845,USD,bank_C,broker_Z
P0003820,S0003637,wire,118086,USD,bank_B,broker_Z
P0003821,S0003775,letter_of_credit,178405,USD,bank_B,broker_Z
P0003822,S0004090,cashlike,64280,JPY,bank_B,broker_Y
P0003823,S0002117,letter_of_credit,189595,USD,bank_B,broker_X
P0003824,S0000299,letter_of_credit,73271,USD,bank_B,broker_Y
P0003825,S0001696,letter_of_credit,134291,EUR,bank_B,broker_Y
P0003826,S0001096,cashlike,56637,EUR,bank_A,broker_Y
P0003827,S0003469,cashlike,87772,USD,bank_B,broker_Z
P0003828,S0002551,cashlike,126175,JPY,bank_C,broker_Y
P0003829,S0003674,wire,34278,EUR,bank_C,broker_X
P0003830,S0002917,cashlike,69462,JPY,bank_C,broker_Y
P0003831,S0000270,letter_of_credit,52803,USD,bank_B,broker_Y
P0003832,S0001781,wire,72285,USD,bank_B,broker_X
P0003833,S0004207,wire,74468,USD,bank_A,broker_Y
P0003834,S0004584,letter_of_credit,30227,EUR,bank_C,broker_Z
P0003835,S0004948,letter_of_credit,179389,EUR,bank_A,broker_Z
P0003836,S0003822,wire,10981,JPY,bank_B,broker_Z
P0003837,S0000380,cashlike,65279,JPY,bank_B,broker_Y
P0003838,S0001177,wire,76528,EUR,bank_C,broker_Z
P0003839,S0003402,wire,122762,JPY,bank_C,broker_Y
P0003840,S0002318,wire,68020,JPY,bank_C,broker_X
P0003841,S0004365,wire,163850,JPY,bank_A,broker_Z
P0003842,S0000424,wire,114111,JPY,bank_C,broker_Z
P0003843,S0002142,wire,52535,EUR,bank_C,broker_Y
P0003844,S0004757,cashlike,181301,JPY,bank_B,broker_X
P0003845,S0000914,cashlike,81424,USD,bank_B,broker_X
P0003846,S0004280,cashlike,23630,JPY,bank_C,broker_Y
P0003847,S0003283,wire,179010,EUR,bank_C,broker_Z
P0003848,S0001183,wire,97526,JPY,bank_B,broker_Z
P0003849,S0002491,wire,161800,EUR,bank_C,broker_X
P0003850,S0002912,cashlike,18569,EUR,bank_A,broker_X
P0003851,S0004295,wire,190727,JPY,bank_B,broker_X
P0003852,S0001012,cashlike,192301,USD,bank_B,broker_X
P0003853,S0000339,cashlike,193138,EUR,bank_C,broker_Z
P0003854,S0003641,cashlike,29159,EUR,bank_B,broker_Y
P0003855,S0004819,letter_of_credit,47189,USD,bank_C,broker_X
P0003856,S0004472,letter_of_credit,69002,JPY,bank_B,broker_Z
P0003857,S0004473,letter_of_credit,159566,JPY,bank_A,broker_Z
P0003858,S0001836,letter_of_credit,53371,JPY,bank_B,broker_Z
P0003859,S0002417,wire,166478,USD,bank_C,broker_Z
P0003860,S0000143,cashlike,113305,EUR,bank_A,broker_Y
P0003861,S0001611,cashlike,142704,EUR,bank_A,broker_Z
P0003862,S0000012,letter_of_credit,80947,EUR,bank_C,broker_Z
P0003863,S0004979,letter_of_credit,33891,JPY,bank_B,broker_Y
P0003864,S0003262,wire,149241,EUR,bank_C,broker_Y
P0003865,S0004711,wire,197564,JPY,bank_B,broker_Y
P0003866,S0004925,wire,55332,EUR,bank_B,broker_X
P0003867,S0002796,cashlike,119452,EUR,bank_C,broker_Z
P0003868,S0001389,wire,59070,JPY,bank_B,broker_X
P0003869,S0002433,letter_of_credit,38981,JPY,bank_B,broker_Z
P0003870,S0003728,letter_of_credit,84836,JPY,bank_C,broker_Z
P0003871,S0004673,cashlike,133950,EUR,bank_A,broker_Z
P0003872,S0004245,letter_of_credit,141550,EUR,bank_C,broker_X
P0003873,S0003936,wire,42900,JPY,bank_B,broker_Z
P0003874,S0000466,wire,109431,JPY,bank_A,broker_Z
P0003875,S0001222,letter_of_credit,160776,EUR,bank_A,broker_Y
P0003876,S0002835,letter_of_credit,133597,USD,bank_A,broker_Y
P0003877,S0001626,wire,37866,EUR,bank_B,broker_Y
P0003878,S0000654,cashlike,116297,USD,bank_C,broker_X
P0003879,S0003234,letter_of_credit,48310,JPY,bank_A,broker_X
P0003880,S0000816,letter_of_credit,38045,JPY,bank_B,broker_Y
P0003881,S0003384,cashlike,75661,USD,bank_A,broker_Z
P0003882,S0004480,cashlike,149659,JPY,bank_A,broker_Z
P0003883,S0000116,cashlike,48196,USD,bank_B,broker_Z
P0003884,S0002718,wire,152597,JPY,bank_B,broker_Z
P0003885,S0001713,cashlike,147324,EUR,bank_C,broker_Y
P0003886,S0000271,wire,139465,USD,bank_A,broker_Z
P0003887,S0002956,cashlike,25783,EUR,bank_B,broker_Z
P0003888,S0000699,wire,92020,JPY,bank_C,broker_Y
P0003889,S0002203,wire,78239,EUR,bank_C,broker_Z
P0003890,S0001824,cashlike,4507,EUR,bank_B,broker_Y
P0003891,S0002344,cashlike,11570,USD,bank_B,broker_Z
P0003892,S0002151,letter_of_credit,106302,EUR,bank_C,broker_Y
P0003893,S0001033,cashlike,122534,JPY,bank_B,broker_Z
P0003894,S0001668,wire,18871,EUR,bank_A,broker_Y
P0003895,S0001673,letter_of_credit,49120,JPY,bank_C,broker_Z
P0003896,S0001067,wire,84958,USD,bank_A,broker_Z
P0003897,S0002406,letter_of_credit,191142,EUR,bank_A,broker_Y
P0003898,S0000907,wire,150061,EUR,bank_A,broker_Y
P0003899,S0003637,cashlike,84359,USD,bank_B,broker_Y
P0003900,S0000427,cashlike,166554,JPY,bank_C,broker_Y
P0003901,S0000177,cashlike,144628,EUR,bank_C,broker_X
P0003902,S0004480,cashlike,167452,USD,bank_C,broker_Y
P0003903,S0001519,cashlike,31036,JPY,bank_B,broker_Y
P0003904,S0003480,wire,95603,EUR,bank_C,broker_Z
P0003905,S0002098,wire,20000,EUR,bank_B,broker_X
P0003906,S0002585,wire,86413,USD,bank_A,broker_Z
P0003907,S0004940,cashlike,37154,EUR,bank_C,broker_Y
P0003908,S0001578,letter_of_credit,127740,USD,bank_A,broker_Z
P0003909,S0000200,cashlike,60910,JPY,bank_C,broker_Z
P0003910,S0003841,letter_of_credit,198771,JPY,bank_A,broker_X
P0003911,S0000779,cashlike,130418,USD,bank_A,broker_X
P0003912,S0004850,cashlike,92380,JPY,bank_C,broker_Z
P0003913,S0000213,letter_of_credit,44678,JPY,bank_C,broker_Y
P0003914,S0002771,letter_of_credit,63746,EUR,bank_C,broker_X
P0003915,S0003410,wire,136083,EUR,bank_B,broker_Y
P0003916,S0001145,cashlike,16664,EUR,bank_B,broker_Z
P0003917,S0003369,wire,165282,JPY,bank_C,broker_X
P0003918,S0003699,letter_of_credit,37285,JPY,bank_B,broker_Y
P0003919,S0004316,letter_of_credit,9932,EUR,bank_B,broker_Y
P0003920,S0002472,wire,45835,EUR,bank_C,broker_Z
P0003921,S0000446,wire,49514,USD,bank_A,broker_Y
P0003922,S0001669,wire,78772,USD,bank_B,broker_Y
P0003923,S0003831,cashlike,173968,JPY,bank_C,broker_Z
P0003924,S0003626,letter_of_credit,9409,JPY,bank_A,broker_Y
P0003925,S0001831,letter_of_credit,105170,USD,bank_C,broker_Z
P0003926,S0003236,cashlike,193859,JPY,bank_C,broker_X
P0003927,S0000820,cashlike,97565,USD,bank_A,broker_X
P0003928,S0002202,wire,4566,USD,bank_C,broker_X
P0003929,S0002600,wire,152169,EUR,bank_B,broker_Z
P0003930,S0001020,cashlike,79991,USD,bank_B,broker_X
P0003931,S0000233,wire,124903,EUR,bank_C,broker_Z
P0003932,S0002820,cashlike,82563,JPY,bank_B,broker_Y
P0003933,S0001971,cashlike,53277,USD,bank_B,broker_X
P0003934,S0002233,cashlike,161402,USD,bank_B,broker_Z
P0003935,S0003173,letter_of_credit,34998,USD,bank_B,broker_Y
P0003936,S0001214,cashlike,164323,USD,bank_C,broker_X
P0003937,S0004125,cashlike,103200,USD,bank_B,broker_Z
P0003938,S0002247,cashlike,138694,USD,bank_B,broker_Y
P0003939,S0000349,letter_of_credit,93246,JPY,bank_C,broker_Z
P0003940,S0003413,wire,70552,EUR,bank_B,broker_Z
P0003941,S0000634,wire,55955,EUR,bank_C,broker_X
P0003942,S0003409,wire,18588,EUR,bank_B,broker_Z
P0003943,S0002512,cashlike,151981,JPY,bank_B,broker_Y
P0003944,S0004290,wire,142835,JPY,bank_A,broker_Z
P0003945,S0004218,cashlike,160689,JPY,bank_A,broker_Y
P0003946,S0004252,cashlike,81998,JPY,bank_B,broker_Z
P0003947,S0001657,letter_of_credit,152723,EUR,bank_C,broker_Z
P0003948,S0001194,cashlike,112390,EUR,bank_C,broker_X
P0003949,S0001530,letter_of_credit,163838,EUR,bank_A,broker_Y
P0003950,S0000202,letter_of_credit,94575,USD,bank_A,broker_Z
P0003951,S0003619,cashlike,17319,USD,bank_C,broker_X
P0003952,S0000555,wire,74822,EUR,bank_A,broker_Z
P0003953,S0001597,cashlike,155592,JPY,bank_A,broker_Y
P0003954,S0001934,cashlike,148418,USD,bank_B,broker_Y
P0003955,S0000418,cashlike,177657,JPY,bank_B,broker_Z
P0003956,S0003599,wire,92420,JPY,bank_A,broker_X
P0003957,S0001468,letter_of_credit,192500,JPY,bank_A,broker_Y
P0003958,S0000081,wire,104974,JPY,bank_C,broker_Y
P0003959,S0002952,letter_of_credit,79614,EUR,bank_A,broker_Z
P0003960,S0002314,letter_of_credit,81661,USD,bank_B,broker_Y
P0003961,S0000612,letter_of_credit,82273,EUR,bank_C,broker_X
P0003962,S0002758,cashlike,51564,USD,bank_B,broker_Y
P0003963,S0001196,cashlike,23852,USD,bank_A,broker_X
P0003964,S0000255,wire,134725,USD,bank_A,broker_Z
P0003965,S0002398,cashlike,124251,EUR,bank_B,broker_Y
P0003966,S0001555,letter_of_credit,74901,JPY,bank_A,broker_X
P0003967,S0004497,wire,79748,USD,bank_A,broker_Y
P0003968,S0002066,letter_of_credit,112834,USD,bank_C,broker_Y
P0003969,S0004848,wire,171188,EUR,bank_A,broker_Z
P0003970,S0003147,cashlike,133635,EUR,bank_C,broker_Z
