shipment_id,exporter_id,domain,incoterm,mode,qty,unit,invoice_id,description
S0004588,E000818,chemicals_precursors,DAP,air,376,pcs,INV797393,DESC chemicals_precursors 860
S0004589,E000694,medical_bio_lab,DAP,road,283,L,INV337881,DESC medical_bio_lab 795
S0004590,E001204,aerospace_uas_avionics,CIF,road,455,kg,INV707879,DESC aerospace_uas_avionics 648
S0004591,E001581,aerospace_uas_avionics,CIF,road,115,kg,INV610134,DESC aerospace_uas_avionics 532
S0004592,E001000,maritime_port_equipment,CIF,sea,233,kg,INV848616,DESC maritime_port_equipment 930
S0004593,E000244,luxury_dual_use_consumer,DAP,air,287,pcs,INV992318,DESC luxury_dual_use_consumer 693
S0004594,E001581,aerospace_uas_avionics,FOB,air,264,L,INV875904,DESC aerospace_uas_avionics 749
S0004595,E000991,medical_bio_lab,DAP,sea,108,kg,INV392701,DESC medical_bio_lab 265
S0004596,E001088,medical_bio_lab,DAP,air,301,L,INV621769,DESC medical_bio_lab 123
S0004597,E000567,aerospace_uas_avionics,FOB,road,490,pcs,INV673843,DESC aerospace_uas_avionics 896
S0004598,E000119,aerospace_uas_avionics,DAP,sea,297,L,INV924212,DESC aerospace_uas_avionics 589
S0004599,E000547,maritime_port_equipment,DAP,air,198,L,INV163217,DESC maritime_port_equipment 372
S0004600,E000549,chemicals_precursors,DAP,air,496,kg,INV658318,DESC chemicals_precursors 658
S0004601,E001473,energy_equipment,CIF,air,149,kg,INV196044,DESC energy_equipment 584
S0004602,E000738,medical_bio_lab,FOB,air,420,pcs,INV631504,DESC medical_bio_lab 647
S0004603,E000828,maritime_port_equipment,DAP,road,345,kg,INV800661,DESC maritime_port_equipment 180
S0004604,E000014,energy_equipment,DAP,sea,184,kg,INV600212,DESC energy_equipment 517
S0004605,E000527,aerospace_uas_avionics,FOB,road,51,pcs,INV889954,DESC aerospace_uas_avionics 243
S0004606,E001269,energy_equipment,CIF,air,346,L,INV205228,DESC energy_equipment 94
S0004607,E001702,machine_tools,DAP,sea,480,L,INV330881,DESC machine_tools 957
S0004608,E000241,maritime_port_equipment,CIF,sea,3,L,INV780088,DESC maritime_port_equipment 377
S0004609,E000666,medical_bio_lab,CIF,road,364,L,INV767659,DESC medical_bio_lab 847
S0004610,E001274,aerospace_uas_avionics,DAP,road,210,pcs,INV292082,DESC aerospace_uas_avionics 582
S0004611,E001319,medical_bio_lab,FOB,road,109,pcs,INV528226,DESC medical_bio_lab 196
S0004612,E001754,energy_equipment,FOB,road,273,pcs,INV117980,DESC energy_equipment 743
S0004613,E001862,medical_bio_lab,FOB,road,380,kg,INV157056,DESC medical_bio_lab 378
S0004614,E001287,luxury_dual_use_consumer,DAP,road,231,pcs,INV682703,DESC luxury_dual_use_consumer 428
S0004615,E001077,aerospace_uas_avionics,DAP,air,127,L,INV932766,DESC aerospace_uas_avionics 672
S0004616,E000848,maritime_port_equipment,CIF,sea,314,L,INV957173,DESC maritime_port_equipment 171
S0004617,E000939,medical_bio_lab,CIF,air,236,pcs,INV123544,DESC medical_bio_lab 938
S0004618,E000335,machine_tools,FOB,road,394,pcs,INV501138,DESC machine_tools 766
S0004619,E001519,energy_equipment,FOB,road,111,pcs,INV391336,DESC energy_equipment 736
S0004620,E000269,maritime_port_equipment,DAP,air,117,kg,INV368976,DESC maritime_port_equipment 533
S0004621,E001128,chemicals_precursors,DAP,sea,386,kg,INV819360,DESC chemicals_precursors 566
S0004622,E000750,machine_tools,FOB,road,180,pcs,INV882696,DESC machine_tools 399
S0004623,E000391,maritime_port_equipment,FOB,sea,465,pcs,INV392344,DESC maritime_port_equipment 451
S0004624,E000651,machine_tools,FOB,road,167,kg,INV267130,DESC machine_tools 772
S0004625,E000743,machine_tools,DAP,air,246,L,INV448015,DESC machine_tools 901
S0004626,E000652,luxury_dual_use_consumer,DAP,air,273,pcs,INV996004,DESC luxury_dual_use_consumer 926
S0004627,E001776,maritime_port_equipment,DAP,road,86,L,INV116213,DESC maritime_port_equipment 935
S0004628,E000633,chemicals_precursors,CIF,sea,265,kg,INV593388,DESC chemicals_precursors 9
S0004629,E001533,machine_tools,DAP,air,82,pcs,INV619658,DESC machine_tools 302
S0004630,E001451,luxury_dual_use_consumer,CIF,sea,87,L,INV639324,DESC luxury_dual_use_consumer 548
S0004631,E001319,medical_bio_lab,DAP,road,31,kg,INV358696,DESC medical_bio_lab 614
S0004632,E000685,machine_tools,DAP,road,21,kg,INV719728,DESC machine_tools 516
S0004633,E000703,energy_equipment,CIF,road,432,L,INV143250,DESC energy_equipment 658
S0004634,E001614,machine_tools,DAP,sea,316,pcs,INV477248,DESC machine_tools 862
S0004635,E001355,medical_bio_lab,DAP,air,209,pcs,INV715623,DESC medical_bio_lab 430
S0004636,E000051,luxury_dual_use_consumer,CIF,air,145,pcs,INV849163,DESC luxury_dual_use_consumer 87
S0004637,E000882,aerospace_uas_avionics,CIF,air,307,L,INV812191,DESC aerospace_uas_avionics 142
S0004638,E000016,machine_tools,FOB,air,45,L,INV115518,DESC machine_tools 136
S0004639,E001302,machine_tools,CIF,road,116,pcs,INV169946,DESC machine_tools 614
S0004640,E001578,maritime_port_equipment,DAP,air,299,pcs,INV423510,DESC maritime_port_equipment 594
S0004641,E000935,medical_bio_lab,DAP,road,338,L,INV208334,DESC medical_bio_lab 74
S0004642,E001782,luxury_dual_use_consumer,CIF,road,195,pcs,INV312536,DESC luxury_dual_use_consumer 256
S0004643,E000107,luxury_dual_use_consumer,DAP,air,59,L,INV755088,DESC luxury_dual_use_consumer 658
S0004644,E000359,aerospace_uas_avionics,DAP,air,92,pcs,INV683925,DESC aerospace_uas_avionics 943
S0004645,E000250,luxury_dual_use_consumer,DAP,air,207,kg,INV700871,DESC luxury_dual_use_consumer 238
S0004646,E000592,chemicals_precursors,FOB,road,466,L,INV382222,DESC chemicals_precursors 691
S0004647,E001927,medical_bio_lab,CIF,sea,46,kg,INV107562,DESC medical_bio_lab 32
S0004648,E000748,medical_bio_lab,CIF,road,63,kg,INV583786,DESC medical_bio_lab 356
S0004649,E001584,aerospace_uas_avionics,CIF,air,374,kg,INV211712,DESC aerospace_uas_avionics 552
S0004650,E000063,energy_equipment,FOB,road,356,L,INV754660,DESC energy_equipment 880
S0004651,E000878,aerospace_uas_avionics,FOB,road,174,L,INV833829,DESC aerospace_uas_avionics 513
S0004652,E001960,energy_equipment,CIF,road,415,L,INV390967,DESC energy_equipment 627
S0004653,E000931,maritime_port_equipment,DAP,sea,478,pcs,INV189506,DESC maritime_port_equipment 347
S0004654,E001535,chemicals_precursors,DAP,air,388,pcs,INV429411,DESC chemicals_precursors 309
S0004655,E001290,energy_equipment,DAP,sea,83,L,INV227626,DESC energy_equipment 909
S0004656,E000990,chemicals_precursors,DAP,road,227,L,INV406371,DESC chemicals_precursors 47
S0004657,E000201,chemicals_precursors,DAP,sea,404,kg,INV336826,DESC chemicals_precursors 427
S0004658,E001761,energy_equipment,DAP,air,109,L,INV669050,DESC energy_equipment 76
S0004659,E000791,energy_equipment,CIF,air,190,pcs,INV988780,DESC energy_equipment 181
S0004660,E000196,maritime_port_equipment,FOB,air,131,pcs,INV623451,DESC maritime_port_equipment 916
S0004661,E001729,luxury_dual_use_consumer,CIF,road,351,L,INV179021,DESC luxury_dual_use_consumer 342
S0004662,E000752,energy_equipment,FOB,road,248,pcs,INV682813,DESC energy_equipment 878
S0004663,E000096,medical_bio_lab,DAP,air,18,pcs,INV436876,DESC medical_bio_lab 574
S0004664,E001753,medical_bio_lab,FOB,road,491,L,INV622488,DESC medical_bio_lab 932
S0004665,E001805,chemicals_precursors,DAP,road,375,kg,INV584784,DESC chemicals_precursors 634
S0004666,E000272,luxury_dual_use_consumer,FOB,air,479,kg,INV507123,DESC luxury_dual_use_consumer 694
S0004667,E000539,medical_bio_lab,DAP,road,482,kg,INV768606,DESC medical_bio_lab 461
S0004668,E000871,aerospace_uas_avionics,CIF,road,218,L,INV134863,DESC aerospace_uas_avionics 388
S0004669,E000373,machine_tools,FOB,air,13,pcs,INV863951,DESC machine_tools 748
S0004670,E000567,aerospace_uas_avionics,DAP,sea,287,L,INV726675,DESC aerospace_uas_avionics 773
S0004671,E001566,energy_equipment,DAP,road,345,pcs,INV967934,DESC energy_equipment 920
S0004672,E001213,machine_tools,DAP,air,118,L,INV288957,DESC machine_tools 485
S0004673,E001630,aerospace_uas_avionics,FOB,road,294,kg,INV964844,DESC aerospace_uas_avionics 136
S0004674,E001367,energy_equipment,CIF,road,316,pcs,INV698748,DESC energy_equipment 3
S0004675,E001442,aerospace_uas_avionics,FOB,air,252,pcs,INV717712,DESC aerospace_uas_avionics 482
S0004676,E001210,medical_bio_lab,DAP,sea,268,kg,INV379143,DESC medical_bio_lab 299
S0004677,E001277,machine_tools,CIF,road,495,L,INV659286,DESC machine_tools 824
S0004678,E000325,maritime_port_equipment,CIF,road,478,pcs,INV806109,DESC maritime_port_equipment 586
S0004679,E001446,luxury_dual_use_consumer,FOB,sea,453,L,INV474463,DESC luxury_dual_use_consumer 512
S0004680,E001829,chemicals_precursors,FOB,air,195,pcs,INV382428,DESC chemicals_precursors 920
S0004681,E000132,aerospace_uas_avionics,DAP,road,177,pcs,INV236306,DESC aerospace_uas_avionics 159
S0004682,E001748,luxury_dual_use_consumer,DAP,road,145,pcs,INV262576,DESC luxury_dual_use_consumer 7
S0004683,E001119,luxury_dual_use_consumer,DAP,air,423,pcs,INV862810,DESC luxury_dual_use_consumer 683
S0004684,E000318,chemicals_precursors,FOB,air,162,kg,INV839114,DESC chemicals_precursors 410
S0004685,E001566,aerospace_uas_avionics,FOB,sea,164,pcs,INV450841,DESC aerospace_uas_avionics 6
S0004686,E000542,energy_equipment,DAP,sea,116,kg,INV724195,DESC energy_equipment 796
S0004687,E001966,machine_tools,FOB,sea,442,pcs,INV666786,DESC machine_tools 865
S0004688,E000299,luxury_dual_use_consumer,CIF,sea,110,pcs,INV765169,DESC luxury_dual_use_consumer 394
S0004689,E001900,energy_equipment,FOB,road,33,L,INV851239,DESC energy_equipment 205
S0004690,E000270,chemicals_precursors,DAP,air,264,pcs,INV921069,DESC chemicals_precursors 462
S0004691,E001239,medical_bio_lab,CIF,air,13,kg,INV777525,DESC medical_bio_lab 106
S0004692,E001590,maritime_port_equipment,DAP,air,122,pcs,INV803636,DESC maritime_port_equipment 353
S0004693,E000925,machine_tools,DAP,road,189,L,INV702778,DESC machine_tools 243
S0004694,E000427,energy_equipment,CIF,air,426,kg,INV887488,DESC energy_equipment 560
S0004695,E000522,medical_bio_lab,CIF,road,310,L,INV211357,DESC medical_bio_lab 851
S0004696,E001119,aerospace_uas_avionics,FOB,air,6,pcs,INV570745,DESC aerospace_uas_avionics 907
S0004697,E001845,medical_bio_lab,CIF,air,232,kg,INV979223,DESC medical_bio_lab 82
S0004698,E000031,machine_tools,DAP,road,9,kg,INV122821,DESC machine_tools 934
S0004699,E000245,maritime_port_equipment,CIF,sea,401,L,INV878165,DESC maritime_port_equipment 243
S0004700,E001912,energy_equipment,FOB,sea,93,L,INV761717,DESC energy_equipment 394
S0004701,E000460,chemicals_precursors,CIF,road,352,L,INV536697,DESC chemicals_precursors 670
S0004702,E000752,maritime_port_equipment,FOB,road,396,L,INV809203,DESC maritime_port_equipment 521
S0004703,E000086,aerospace_uas_avionics,DAP,air,100,pcs,INV207648,DESC aerospace_uas_avionics 154
S0004704,E001060,maritime_port_equipment,DAP,road,420,pcs,INV969982,DESC maritime_port_equipment 556
S0004705,E000522,aerospace_uas_avionics,DAP,sea,216,pcs,INV955627,DESC aerospace_uas_avionics 584
S0004706,E000671,aerospace_uas_avionics,DAP,sea,239,pcs,INV133952,DESC aerospace_uas_avionics 489
S0004707,E001725,machine_tools,DAP,air,352,L,INV738792,DESC machine_tools 922
S0004708,E001118,luxury_dual_use_consumer,CIF,air,188,kg,INV208923,DESC luxury_dual_use_consumer 309
S0004709,E001672,medical_bio_lab,CIF,air,125,kg,INV627504,DESC medical_bio_lab 115
S0004710,E000766,machine_tools,FOB,air,28,pcs,INV915286,DESC machine_tools 905
S0004711,E001393,aerospace_uas_avionics,CIF,sea,380,L,INV979034,DESC aerospace_uas_avionics 573
S0004712,E000606,maritime_port_equipment,FOB,air,383,L,INV331195,DESC maritime_port_equipment 269
S0004713,E000569,aerospace_uas_avionics,DAP,air,18,L,INV119773,DESC aerospace_uas_avionics 44
S0004714,E001585,machine_tools,FOB,road,313,pcs,INV303608,DESC machine_tools 460
S0004715,E001221,aerospace_uas_avionics,CIF,sea,170,L,INV420083,DESC aerospace_uas_avionics 486
S0004716,E001269,medical_bio_lab,FOB,road,493,pcs,INV632604,DESC medical_bio_lab 301
S0004717,E001694,energy_equipment,DAP,road,381,kg,INV583903,DESC energy_equipment 11
S0004718,E001428,aerospace_uas_avionics,DAP,air,296,pcs,INV963839,DESC aerospace_uas_avionics 926
S0004719,E000469,machine_tools,FOB,road,439,pcs,INV840589,DESC machine_tools 309
S0004720,E001396,machine_tools,CIF,sea,261,pcs,INV629893,DESC machine_tools 612
S0004721,E000473,chemicals_precursors,FOB,sea,464,L,INV478857,DESC chemicals_precursors 386
S0004722,E001633,machine_tools,CIF,road,395,L,INV903636,DESC machine_tools 17
S0004723,E000727,aerospace_uas_avionics,CIF,sea,98,pcs,INV256951,DESC aerospace_uas_avionics 181
S0004724,E000802,luxury_dual_use_consumer,FOB,air,374,pcs,INV216207,DESC luxury_dual_use_consumer 762
S0004725,E000936,luxury_dual_use_consumer,FOB,sea,365,L,INV264260,DESC luxury_dual_use_consumer 903
S0004726,E001585,medical_bio_lab,FOB,air,446,kg,INV970872,DESC medical_bio_lab 309
S0004727,E001944,luxury_dual_use_consumer,DAP,air,63,pcs,INV564965,DESC luxury_dual_use_consumer 715
S0004728,E000531,chemicals_precursors,FOB,road,352,pcs,INV889096,DESC chemicals_precursors 620
S0004729,E001104,aerospace_uas_avionics,FOB,road,276,L,INV593601,DESC aerospace_uas_avionics 674
S0004730,E001233,machine_tools,DAP,air,484,L,INV849973,DESC machine_tools 403
S0004731,E000710,medical_bio_lab,CIF,road,8,pcs,INV360603,DESC medical_bio_lab 417
S0004732,E000606,aerospace_uas_avionics,CIF,sea,93,kg,INV520549,DESC aerospace_uas_avionics 333
S0004733,E000529,energy_equipment,FOB,sea,352,L,INV667288,DESC energy_equipment 983
S0004734,E001218,maritime_port_equipment,FOB,air,397,pcs,INV535193,DESC maritime_port_equipment 503
S0004735,E000316,chemicals_precursors,DAP,sea,249,pcs,INV575137,DESC chemicals_precursors 894
S0004736,E001517,energy_equipment,DAP,sea,413,L,INV942874,DESC energy_equipment 812
S0004737,E000006,energy_equipment,FOB,road,164,L,INV501799,DESC energy_equipment 107
S0004738,E001528,aerospace_uas_avionics,CIF,road,20,pcs,INV192576,DESC aerospace_uas_avionics 453
S0004739,E000106,machine_tools,DAP,sea,272,kg,INV430237,DESC machine_tools 614
S0004740,E001232,luxury_dual_use_consumer,DAP,sea,223,kg,INV396818,DESC luxury_dual_use_consumer 275
S0004741,E000805,medical_bio_lab,DAP,road,378,pcs,INV678125,DESC medical_bio_lab 96
S0004742,E001737,machine_tools,DAP,sea,143,pcs,INV381955,DESC machine_tools 163
S0004743,E000752,medical_bio_lab,CIF,road,91,L,INV904767,DESC medical_bio_lab 662
S0004744,E000338,machine_tools,FOB,road,404,kg,INV942363,DESC machine_tools 706
S0004745,E000623,machine_tools,CIF,air,479,L,INV709316,DESC machine_tools 739
S0004746,E000520,maritime_port_equipment,DAP,road,234,L,INV591855,DESC maritime_port_equipment 176
S0004747,E000262,luxury_dual_use_consumer,DAP,road,150,kg,INV966902,DESC luxury_dual_use_consumer 22
S0004748,E001863,machine_tools,DAP,air,355,pcs,INV116045,DESC machine_tools 509
S0004749,E001134,medical_bio_lab,CIF,air,81,pcs,INV733497,DESC medical_bio_lab 882
S0004750,E001840,machine_tools,CIF,road,240,kg,INV506293,DESC machine_tools 338
S0004751,E000367,medical_bio_lab,DAP,sea,392,kg,INV507115,DESC medical_bio_lab 353
S0004752,E001023,chemicals_precursors,DAP,air,455,L,INV546376,DESC chemicals_precursors 823
S0004753,E000080,medical_bio_lab,FOB,air,208,pcs,INV978600,DESC medical_bio_lab 298
S0004754,E001208,machine_tools,CIF,air,472,kg,INV549896,DESC machine_tools 818
S0004755,E001785,energy_equipment,CIF,sea,270,pcs,INV278907,DESC energy_equipment 497
S0004756,E000875,energy_equipment,DAP,road,378,pcs,INV821463,DESC energy_equipment 765
S0004757,E001095,energy_equipment,CIF,sea,169,pcs,INV640859,DESC energy_equipment 379
S0004758,E001675,maritime_port_equipment,FOB,road,169,L,INV475433,DESC maritime_port_equipment 294
S0004759,E000522,machine_tools,FOB,air,68,pcs,INV642497,DESC machine_tools 45
S0004760,E001524,luxury_dual_use_consumer,DAP,sea,245,L,INV566185,DESC luxury_dual_use_consumer 238
S0004761,E000141,medical_bio_lab,DAP,air,60,kg,INV531122,DESC medical_bio_lab 373
S0004762,E000509,maritime_port_equipment,CIF,road,116,pcs,INV590442,DESC maritime_port_equipment 338
S0004763,E000499,aerospace_uas_avionics,DAP,air,337,L,INV644530,DESC aerospace_uas_avionics 833
S0004764,E001947,maritime_port_equipment,CIF,sea,418,L,INV505059,DESC maritime_port_equipment 524
S0004765,E001197,medical_bio_lab,CIF,air,317,pcs,INV564366,DESC medical_bio_lab 621
S0004766,E000775,luxury_dual_use_consumer,DAP,air,375,L,INV207071,DESC luxury_dual_use_consumer 642
S0004767,E001940,aerospace_uas_avionics,FOB,road,153,pcs,INV758551,DESC aerospace_uas_avionics 923
S0004768,E001687,aerospace_uas_avionics,DAP,sea,197,L,INV910906,DESC aerospace_uas_avionics 893
S0004769,E000978,medical_bio_lab,FOB,road,52,pcs,INV163167,DESC medical_bio_lab 774
S0004770,E001312,luxury_dual_use_consumer,DAP,air,265,pcs,INV195768,DESC luxury_dual_use_consumer 894
S0004771,E000438,chemicals_precursors,FOB,air,246,pcs,INV330090,DESC chemicals_precursors 954
S0004772,E000752,energy_equipment,CIF,air,256,L,INV958146,DESC energy_equipment 156
S0004773,E000454,medical_bio_lab,DAP,sea,276,L,INV293726,DESC medical_bio_lab 113
S0004774,E000795,medical_bio_lab,DAP,sea,114,pcs,INV300255,DESC medical_bio_lab 785
S0004775,E001843,maritime_port_equipment,CIF,road,350,pcs,INV479403,DESC maritime_port_equipment 799
S0004776,E000115,maritime_port_equipment,DAP,air,37,L,INV962554,DESC maritime_port_equipment 605
S0004777,E001637,chemicals_precursors,DAP,air,362,pcs,INV878071,DESC chemicals_precursors 239
S0004778,E001117,maritime_port_equipment,CIF,sea,129,pcs,INV481853,DESC maritime_port_equipment 351
S0004779,E000722,aerospace_uas_avionics,CIF,sea,125,L,INV750125,DESC aerospace_uas_avionics 737
S0004780,E000758,energy_equipment,DAP,road,416,L,INV166009,DESC energy_equipment 705
S0004781,E000731,maritime_port_equipment,DAP,sea,201,pcs,INV120515,DESC maritime_port_equipment 895
S0004782,E000430,medical_bio_lab,CIF,sea,338,pcs,INV734566,DESC medical_bio_lab 730
S0004783,E001245,chemicals_precursors,FOB,air,406,pcs,INV115140,DESC chemicals_precursors 477
S0004784,E000480,machine_tools,CIF,air,172,pcs,INV265190,DESC machine_tools 607
S0004785,E001258,maritime_port_equipment,CIF,air,20,pcs,INV196852,DESC maritime_port_equipment 813
S0004786,E000145,maritime_port_equipment,CIF,sea,275,kg,INV569460,DESC maritime_port_equipment 888
S0004787,E000356,luxury_dual_use_consumer,FOB,air,164,kg,INV930768,DESC luxury_dual_use_consumer 306
S0004788,E000137,energy_equipment,CIF,sea,318,L,INV592286,DESC energy_equipment 747
S0004789,E001635,machine_tools,DAP,sea,171,pcs,INV227285,DESC machine_tools 612
S0004790,E001031,maritime_port_equipment,FOB,sea,221,L,INV329652,DESC maritime_port_equipment 592
S0004791,E000344,machine_tools,FOB,air,288,kg,INV795196,DESC machine_tools 106
S0004792,E000882,aerospace_uas_avionics,DAP,sea,38,kg,INV622247,DESC aerospace_uas_avionics 353
S0004793,E001884,machine_tools,DAP,air,45,L,INV913957,DESC machine_tools 117
S0004794,E000134,machine_tools,FOB,air,391,pcs,INV822713,DESC machine_tools 379
S0004795,E001408,luxury_dual_use_consumer,CIF,road,355,pcs,INV858670,DESC luxury_dual_use_consumer 702
S0004796,E001150,maritime_port_equipment,CIF,sea,107,pcs,INV113113,DESC maritime_port_equipment 838
S0004797,E001932,chemicals_precursors,FOB,road,177,kg,INV999116,DESC chemicals_precursors 594
S0004798,E001145,medical_bio_lab,DAP,sea,424,kg,INV944450,DESC medical_bio_lab 479
S0004799,E000289,luxury_dual_use_consumer,CIF,sea,438,L,INV224567,DESC luxury_dual_use_consumer 708
S0004800,E000991,maritime_port_equipment,FOB,road,215,L,INV808461,DESC maritime_port_equipment 663
